date,average_temp,total_precip_mm,did_rain,is_closed,is_lockdown,is_curfew,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_name_April,month_name_August,month_name_December,month_name_February,month_name_January,month_name_July,month_name_June,month_name_March,month_name_May,month_name_November,month_name_October,month_name_September,year_2015.0,year_2016.0,year_2017.0,year_2018.0,year_2019.0,year_2020.0,year_2021.0,day_type_domingo,day_type_festivo,day_type_laborable,day_type_sábado,prev_sales,is_post_holiday,is_pre_holiday,predicted_sales,actual_total_sales
2017-05-08,21.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,282.3,0.0,0.0,605.3950379321583,610.0
2017-05-09,21.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,610.0,0.0,0.0,723.646265508815,605.0
2017-05-10,18.8,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,605.0,0.0,0.0,832.7490729854022,848.15
2017-05-11,14.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,848.15,0.0,0.0,826.086083334702,711.35
2017-05-12,13.8,2.03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,711.35,0.0,0.0,2640.6110659722217,2240.7
2017-05-13,16.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2240.7,0.0,0.0,4448.574495192307,4002.7
2017-05-14,17.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4002.7,0.0,1.0,3103.1545732875447,2892.0
2017-05-15,19.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2892.0,0.0,0.0,2876.186207983194,1526.75
2017-05-16,23.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1526.75,1.0,0.0,654.8656489159479,372.5
2017-05-17,22.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,372.5,0.0,0.0,557.4589023692639,401.5
2017-05-18,17.6,3.81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,401.5,0.0,0.0,574.4119013386686,451.9
2017-05-19,15.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,451.9,0.0,0.0,2333.1446106150797,2287.0
2017-05-20,17.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2287.0,0.0,0.0,4875.314383585163,4962.05
2017-05-21,19.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4962.05,0.0,0.0,2941.3907084893535,3048.03
2017-05-22,21.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3048.03,0.0,0.0,559.9805373520934,470.5
2017-05-23,25.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,470.5,0.0,0.0,714.2925520230145,402.25
2017-05-24,24.7,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,402.25,0.0,0.0,735.2726713794289,830.1
2017-05-25,25.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,830.1,0.0,0.0,1029.862566436829,1092.5
2017-05-26,25.4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1092.5,0.0,0.0,2413.1898750000014,2688.8
2017-05-27,25.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2688.8,0.0,0.0,4496.984807692307,3977.4
2017-05-28,23.9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3977.4,0.0,0.0,3314.0279971241252,3833.5
2017-05-29,22.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3833.5,0.0,0.0,541.6891803841058,351.5
2017-05-30,21.6,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,351.5,0.0,0.0,645.7386451752894,924.3
2017-05-31,22.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,924.3,0.0,0.0,988.7869613741941,947.8
2017-06-01,24.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,947.8,0.0,0.0,1305.9799498684185,1377.7
2017-06-02,24.9,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1377.7,0.0,0.0,2037.2969361888113,1936.75
2017-06-03,22.8,3.56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1936.75,0.0,0.0,4096.322499999999,3633.95
2017-06-04,20.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3633.95,0.0,0.0,2968.313367517824,2866.9
2017-06-05,19.5,0.51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2866.9,0.0,0.0,815.2628970994383,1093.2
2017-06-06,22.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1093.2,0.0,0.0,1093.2814914971887,924.0
2017-06-07,24.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,924.0,0.0,0.0,1037.469769143832,897.9
2017-06-08,26.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,897.9,0.0,0.0,1140.9278024880434,931.6
2017-06-09,26.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,931.6,0.0,0.0,2009.864571605478,2107.85
2017-06-10,27.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2107.85,0.0,0.0,4122.493214285712,4139.05
2017-06-11,29.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4139.05,0.0,0.0,3026.8861384068614,3180.45
2017-06-12,30.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3180.45,0.0,0.0,1106.4796915427246,1311.8
2017-06-13,30.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1311.8,0.0,0.0,1211.8869602418658,1033.4
2017-06-14,30.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1033.4,0.0,0.0,1682.6487845198437,1376.5
2017-06-15,30.9,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1376.5,0.0,0.0,1215.8962766170619,1139.35
2017-06-16,30.2,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1139.35,0.0,0.0,2191.844246794872,2532.65
2017-06-17,32.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2532.65,0.0,0.0,4144.481964285716,4292.7
2017-06-18,31.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4292.7,0.0,0.0,3235.021454583332,3522.15
2017-06-19,29.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3522.15,0.0,0.0,1018.9779275548668,1193.4
2017-06-20,26.8,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1193.4,0.0,0.0,1310.7728516976322,1803.8
2017-06-21,28.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1803.8,0.0,0.0,1422.6616907698435,2122.85
2017-06-22,30.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2122.85,0.0,0.0,1230.903862913426,1340.45
2017-06-23,30.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1340.45,0.0,0.0,1884.0733632721447,6046.55
2017-06-24,29.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6046.55,0.0,0.0,3925.8637500000004,3430.5
2017-06-25,25.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3430.5,0.0,0.0,3010.8139233333327,3184.6
2017-06-26,23.8,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3184.6,0.0,0.0,857.3149260640408,910.6
2017-06-27,23.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,910.6,0.0,0.0,1039.878032223533,1222.3
2017-06-28,21.8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1222.3,0.0,0.0,1225.6831574299654,1277.5
2017-06-29,18.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1277.5,0.0,0.0,1306.5607963827956,1760.55
2017-06-30,18.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1760.55,0.0,0.0,2168.039279861111,1833.5
2017-07-01,19.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1833.5,0.0,0.0,3127.8324999999995,2922.2
2017-07-02,22.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2922.2,0.0,0.0,1549.6749375000004,1305.9
2017-07-03,26.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1305.9,0.0,0.0,872.0633428045719,688.2
2017-07-04,27.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,688.2,0.0,0.0,1030.4844144207277,1210.0
2017-07-05,28.8,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1210.0,0.0,0.0,1277.1284275730522,1168.2
2017-07-06,19.7,2.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1168.2,0.0,0.0,1634.7149956867029,2711.6
2017-07-07,18.9,23.62,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2711.6,0.0,0.0,2359.3575,4355.7
2017-07-08,19.8,44.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4355.7,0.0,0.0,5342.500187499998,4232.55
2017-07-09,24.7,0.76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4232.55,0.0,0.0,2197.68278125,1990.1
2017-07-10,26.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1990.1,0.0,0.0,875.983998795053,822.7
2017-07-11,26.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,822.7,0.0,0.0,1013.3279475641988,984.4
2017-07-12,28.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,984.4,0.0,0.0,1289.2015879269914,1395.1
2017-07-13,31.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1395.1,0.0,0.0,1138.1098695435237,1471.1
2017-07-14,31.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1471.1,0.0,0.0,1300.6444791666663,1158.0
2017-07-15,29.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1158.0,0.0,0.0,2670.91125,2670.55
2017-07-16,30.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2670.55,0.0,0.0,1984.1400833333332,1957.4
2017-07-17,29.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957.4,0.0,0.0,928.3812361138938,928.0
2017-07-18,30.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,928.0,0.0,0.0,1056.8609174279231,1121.75
2017-07-19,28.7,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1121.75,0.0,0.0,1326.7283606264118,1720.0
2017-07-20,26.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1720.0,0.0,0.0,1092.7547187186933,809.3
2017-07-21,26.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,809.3,0.0,0.0,1434.5638541666658,1451.7
2017-07-22,26.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1451.7,0.0,0.0,2952.7025000000017,3044.85
2017-07-23,26.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3044.85,0.0,0.0,1746.245666666667,1594.0
2017-07-24,26.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1594.0,0.0,0.0,873.4817304857313,747.0
2017-07-25,24.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,747.0,0.0,0.0,1031.2711420815037,1206.3
2017-07-26,26.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1206.3,0.0,0.0,1318.4277005248719,1306.8
2017-07-27,29.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1306.8,0.0,0.0,1104.1515915046766,1114.4
2017-07-28,29.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1114.4,0.0,0.0,1393.1457291666661,879.8
2017-07-29,29.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,879.8,0.0,0.0,2691.894999999999,2812.2
2017-07-30,29.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2812.2,0.0,0.0,2078.024416666666,2324.7
2017-07-31,28.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2324.7,0.0,0.0,983.3421580259967,1151.9
2017-08-01,27.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1151.9,0.0,0.0,1176.105100892985,1215.9
2017-08-02,27.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1215.9,0.0,0.0,1610.645660649917,1593.8
2017-08-03,28.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1593.8,0.0,0.0,1133.492834786947,1132.3
2017-08-04,30.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1132.3,0.0,0.0,1565.7721428571424,1558.1
2017-08-05,32.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1558.1,0.0,0.0,2312.1862499999993,2497.5
2017-08-06,29.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2497.5,0.0,0.0,1693.810249999999,1632.7
2017-08-07,28.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1632.7,0.0,0.0,893.514348835101,824.3
2017-08-08,24.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,824.3,0.0,0.0,1020.5796642634454,923.8
2017-08-09,21.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,923.8,0.0,0.0,1049.4183725505568,1235.2
2017-08-10,19.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1235.2,0.0,0.0,1169.4637572616568,1029.0
2017-08-11,21.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1029.0,0.0,0.0,1664.6318541666665,1708.95
2017-08-12,24.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1708.95,0.0,0.0,2043.7712499999998,1825.9
2017-08-13,26.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1825.9,0.0,0.0,1422.6300592105265,1786.6
2017-08-14,28.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1786.6,0.0,1.0,1311.8529918674442,1045.55
2017-08-15,27.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1045.55,0.0,0.0,1635.7368749999991,1640.85
2017-08-16,27.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1640.85,1.0,0.0,1385.7953911715072,743.3
2017-08-17,29.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,743.3,0.0,0.0,987.9097110323768,1501.9
2017-08-18,29.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1501.9,0.0,0.0,1529.796809523809,1527.95
2017-08-19,28.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1527.95,0.0,0.0,2175.1424999999995,2112.0
2017-08-20,28.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2112.0,0.0,0.0,1564.635499999999,1616.7
2017-08-21,29.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1616.7,0.0,0.0,884.5104202636725,639.9
2017-08-22,30.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,639.9,0.0,0.0,1004.677417493606,1258.8
2017-08-23,29.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1258.8,0.0,0.0,1385.760630275267,1267.4
2017-08-24,27.9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1267.4,0.0,0.0,1147.689835399692,1093.9
2017-08-25,27.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1093.9,0.0,0.0,1554.6499345238096,1555.3
2017-08-26,26.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1555.3,0.0,0.0,2194.148749999999,2151.4
2017-08-27,24.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2151.4,0.0,0.0,2037.9123749999999,2238.4
2017-08-28,20.0,3.05,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2238.4,0.0,0.0,753.8156654929996,2868.55
2017-08-29,20.4,23.62,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2868.55,0.0,0.0,1190.773437538365,1002.4
2017-08-30,22.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1002.4,0.0,0.0,1370.7036529939767,1715.2
2017-08-31,22.9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1715.2,0.0,0.0,1151.5676850078694,1425.05
2017-09-01,22.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1425.05,0.0,0.0,1763.2171616161627,1606.3
2017-09-02,20.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1606.3,0.0,0.0,2850.681333333335,2613.3
2017-09-03,23.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2613.3,0.0,0.0,1937.6202272727273,2044.45
2017-09-04,24.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2044.45,0.0,0.0,797.0520498122294,705.3
2017-09-05,24.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,705.3,0.0,0.0,1032.1490875314175,1223.4
2017-09-06,26.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1223.4,0.0,0.0,1331.049973612895,1059.3
2017-09-07,24.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1059.3,0.0,0.0,1141.300827766016,1140.9
2017-09-08,22.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1140.9,0.0,0.0,2002.6506966054785,1213.25
2017-09-09,20.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1213.25,0.0,0.0,2794.728750000001,4196.65
